dataset,setting,seed,method,d_ref,lr,weight_decay,epoch,train_loss,val_metric,selected_run
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,75,0.0395079180598259,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,76,0.03877098858356476,0.6026490330696106,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,77,0.03805425018072128,0.6026490330696106,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,78,0.03735054284334183,0.6026490330696106,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,79,0.03665861859917641,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,80,0.03598729893565178,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,81,0.03534337878227234,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,82,0.0347200371325016,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,83,0.034104641526937485,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,84,0.03349839150905609,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,85,0.032913077622652054,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,86,0.032347165048122406,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,87,0.03179463371634483,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,88,0.031249836087226868,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,89,0.03070753999054432,0.6026490330696106,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,90,0.03016493283212185,0.6026490330696106,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,91,0.029634831473231316,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,92,0.029153095558285713,0.6009933948516846,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,93,0.028713613748550415,0.5993377566337585,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,94,0.02827036753296852,0.5993377566337585,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,95,0.027824828401207924,0.5993377566337585,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,96,0.027392232790589333,0.5993377566337585,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,97,0.026981627568602562,0.6009933948516846,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,98,0.02658798173069954,0.6009933948516846,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,99,0.026203926652669907,0.5993377566337585,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,100,0.025826534256339073,0.6009933948516846,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,101,0.025454942137002945,0.5993377566337585,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,102,0.025088122114539146,0.5993377566337585,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,103,0.024723978713154793,0.5993377566337585,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,104,0.02435625158250332,0.5993377566337585,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,105,0.02398858033120632,0.5993377566337585,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,106,0.02363653853535652,0.6026490330696106,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,107,0.023290207609534264,0.6026490330696106,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,108,0.02294626645743847,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,109,0.0226071085780859,0.6026490330696106,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,110,0.02227768674492836,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,111,0.021960733458399773,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,112,0.021657073870301247,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,113,0.021365739405155182,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,114,0.02108491025865078,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,115,0.020813388749957085,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,116,0.020551113411784172,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,117,0.020298456773161888,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,118,0.020055226981639862,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,119,0.019820356741547585,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,120,0.019591426476836205,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,121,0.01936737447977066,0.6043046116828918,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,122,0.019146747887134552,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,123,0.01892593689262867,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,124,0.018702136352658272,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,125,0.018473388627171516,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,126,0.01824072003364563,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,127,0.01800582930445671,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,128,0.017771564424037933,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,129,0.017538733780384064,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,130,0.017307719215750694,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,131,0.017091933637857437,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,132,0.016895703971385956,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,133,0.016705917194485664,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,134,0.016515115275979042,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,135,0.016325434669852257,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,136,0.01614183560013771,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,137,0.015965579077601433,0.610927164554596,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,138,0.01578867807984352,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,139,0.015606334432959557,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,140,0.015430330298841,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,141,0.015267103910446167,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,142,0.015109756961464882,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,143,0.01495269127190113,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,144,0.014791193418204784,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,145,0.014624463394284248,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,146,0.014456000179052353,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,147,0.014285934157669544,0.6059602499008179,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,148,0.01410757191479206,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,149,0.013933178968727589,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,150,0.013781644403934479,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,151,0.01364587526768446,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,152,0.013511297293007374,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,153,0.013371984474360943,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,154,0.013221103698015213,0.610927164554596,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,155,0.01306905783712864,0.610927164554596,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,156,0.012923994101583958,0.612582802772522,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,157,0.01278706081211567,0.6142383813858032,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,158,0.012657108716666698,0.6142383813858032,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,159,0.012531728483736515,0.612582802772522,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,160,0.012399277649819851,0.610927164554596,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,161,0.012273472733795643,0.610927164554596,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,162,0.012154022231698036,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,163,0.012038974091410637,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,164,0.011927416548132896,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,165,0.01181880198419094,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,166,0.011713135056197643,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,167,0.011610300280153751,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,168,0.011510275304317474,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,169,0.01141293067485094,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,170,0.01131816953420639,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,171,0.011225705035030842,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,172,0.011135389097034931,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,173,0.011047017760574818,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,174,0.010960415005683899,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,175,0.010875384323298931,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,176,0.010791759938001633,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,177,0.010709406808018684,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,178,0.010628242045640945,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,179,0.010548215359449387,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,180,0.01046927459537983,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,181,0.01039124932140112,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,182,0.010313759557902813,0.6076158881187439,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,183,0.010232649743556976,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,184,0.01014951802790165,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,185,0.010064800269901752,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,186,0.00997372716665268,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,187,0.009894156828522682,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,188,0.009828888811171055,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,189,0.009757650084793568,0.610927164554596,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,190,0.00967997033149004,0.610927164554596,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,191,0.009604318998754025,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,192,0.009533260017633438,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,193,0.009464900940656662,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,194,0.009398591704666615,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,195,0.009334194473922253,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,196,0.009270413778722286,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,197,0.009206131100654602,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,198,0.00914159044623375,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.001,0.0001,199,0.009077673777937889,0.6092715263366699,True
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,0,1.1040483713150024,0.3245033025741577,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,1,1.0853582620620728,0.33278146386146545,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,2,1.0669385194778442,0.33112582564353943,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,3,1.0487744808197021,0.34271523356437683,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,4,1.0308713912963867,0.35430464148521423,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,5,1.0132179260253906,0.3625827729701996,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,6,0.9958261251449585,0.36589404940605164,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,7,0.9786571264266968,0.37251654267311096,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,8,0.961689293384552,0.3807947039604187,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,9,0.9448976516723633,0.3923841118812561,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,10,0.9282627701759338,0.4023178815841675,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,11,0.911771297454834,0.40066224336624146,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,12,0.8954130411148071,0.3973509967327118,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,13,0.8791770935058594,0.40066224336624146,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,14,0.8630611300468445,0.40066224336624146,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,15,0.8470580577850342,0.41225165128707886,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,16,0.8311501741409302,0.4139072895050049,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,17,0.8153387904167175,0.42218542098999023,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,18,0.7996219992637634,0.42880794405937195,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,19,0.7840002775192261,0.4370861053466797,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,20,0.7684733867645264,0.43543046712875366,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,21,0.7530423998832703,0.43377482891082764,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,22,0.7377121448516846,0.42880794405937195,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,23,0.7224823832511902,0.42880794405937195,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,24,0.7073527574539185,0.430463582277298,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,25,0.6923285126686096,0.43377482891082764,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,26,0.6774130463600159,0.430463582277298,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,27,0.662616491317749,0.43377482891082764,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,28,0.6479539275169373,0.4370861053466797,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,29,0.6334294080734253,0.4370861053466797,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,30,0.6190512776374817,0.4387417137622833,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,31,0.6048345565795898,0.44039735198020935,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,32,0.5907796621322632,0.4420529901981354,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,33,0.5769043564796448,0.43377482891082764,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,34,0.5632073283195496,0.43543046712875366,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,35,0.5497027635574341,0.4420529901981354,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,36,0.5364299416542053,0.44039735198020935,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,37,0.5233692526817322,0.4387417137622833,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,38,0.5105193853378296,0.44039735198020935,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,39,0.49789515137672424,0.44039735198020935,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,40,0.4854987859725952,0.4420529901981354,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,41,0.4733399450778961,0.44536423683166504,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,42,0.4614221751689911,0.4503311216831207,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,43,0.4497506022453308,0.4536423981189728,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,44,0.4383268654346466,0.4503311216831207,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,45,0.42714884877204895,0.45198675990104675,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,46,0.4162190556526184,0.4503311216831207,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,47,0.4055379629135132,0.4486754834651947,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,48,0.3951120674610138,0.45198675990104675,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,49,0.3849397897720337,0.45198675990104675,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,50,0.37502455711364746,0.4536423981189728,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,51,0.3653738498687744,0.4536423981189728,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,52,0.35598963499069214,0.45198675990104675,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,53,0.34686821699142456,0.4536423981189728,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,54,0.33801737427711487,0.45198675990104675,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,55,0.3294348120689392,0.4552980065345764,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,56,0.32111531496047974,0.4602648913860321,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,57,0.3130647838115692,0.46192052960395813,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,58,0.3052828013896942,0.46192052960395813,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,59,0.29776373505592346,0.46192052960395813,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,60,0.29050126671791077,0.46357616782188416,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,61,0.2834957540035248,0.4652317762374878,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,62,0.27674245834350586,0.4668874144554138,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,63,0.2702336609363556,0.4701986610889435,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,64,0.26395925879478455,0.4701986610889435,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,65,0.2579137980937958,0.47350993752479553,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,66,0.252092570066452,0.4718542993068695,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,67,0.2464866191148758,0.47516557574272156,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,68,0.2410867065191269,0.4768211841583252,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,69,0.23588819801807404,0.4768211841583252,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,70,0.23087847232818604,0.4784768223762512,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,71,0.22604580223560333,0.4784768223762512,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,72,0.2213795781135559,0.48013246059417725,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,73,0.21686191856861115,0.48013246059417725,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,74,0.21250145137310028,0.4834437072277069,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,75,0.20831704139709473,0.4834437072277069,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,76,0.2042921930551529,0.4834437072277069,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,77,0.20040597021579742,0.4817880690097809,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,78,0.19664427638053894,0.4817880690097809,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,79,0.1930025815963745,0.48013246059417725,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,80,0.18947874009609222,0.48013246059417725,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,81,0.18606622517108917,0.48509934544563293,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,82,0.1827605664730072,0.4867549538612366,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,83,0.17955711483955383,0.4900662302970886,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,84,0.1764480173587799,0.4933774769306183,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,85,0.1734306514263153,0.49668875336647034,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,86,0.17050103843212128,0.498344361782074,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,87,0.16765552759170532,0.501655638217926,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,88,0.16489167511463165,0.503311276435852,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,89,0.16220811009407043,0.503311276435852,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,90,0.15960392355918884,0.5066224932670593,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,91,0.15707644820213318,0.5082781314849854,False
ACM,hard,42,Project-and-Mean,32,0.0003,0.0,92,0.154619038105011,0.5115894079208374,False
